product_name,brand_name,rating,rating_count,marked_price,discounted_price,sizes,product_link,img_link,product_tag,brand_tag,discount_amount,discount_percent
"Women One Toe Flats",Vishudh,4.2,271,999,499,"EURO36,EURO37,EURO38,EURO39,EURO40",flats/vishudh/vishudh-women-beige-solid-one-toe-flats/12768888/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12768888/2020/11/9/9bf78abd-553e-43c9-991e-6ff7c791fabf1604902948248VishudhWomenBeigeSolidOneToeFlats1.jpg",flats,vishudh,500,50
"Men Cotton Corduroy Joggers","Mast & Harbour",4.1,40,2699,1349,"28,30,32,34,36",trousers/mast--harbour/mast--harbour-men-navy-blue-solid-pure-cotton-corduroy-joggers/14886022/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14886022/2021/11/29/c018a13b-e34d-4e69-ac6d-aedbb0e92e991638182408430-Mast--Harbour-Men-Trousers-2351638182407668-1.jpg",trousers,mast--harbour,1350,50
"Men Solid Polo Collar T-shirt",Woods,0,0,2195,1097,"S,M,L,XL,XXL",tshirts/woods/woods-men-grey-solid-polo-collar-t-shirt/16494792/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16494792/2021/12/13/55606ed4-0c25-4f1b-a7a3-c38f180310a01639391012684WoodsMenGreyPoloCollarPocketsT-shirt1.jpg",tshirts,woods,1098,50
"Women Analogue Watch",Fossil,4.6,28,11995,11995,Onesize,watches/fossil/fossil-jacqueline-women-rose-gold-analogue-watch-es4628/10654730/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10654730/2022/4/13/c91f97a4-8b52-4e8e-89a5-cd7ca2cfba6a1649845452871FossilJacquelineWomenRoseGoldAnalogueWatchES46281.jpg",watches,fossil,0,0
"Solid Handheld Bag",Lavie,0,0,4490,2469,M,handbags/lavie/lavie-mustard-yellow-solid-handheld-bag/11317192/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11317192/2022/2/22/ff02eb4b-5ea2-4f64-a47e-e899bfaa29d31645512307101-Lavie-Yellow-Solid-Satchel-7391645512306392-1.jpg",handbags,lavie,2021,45
"Women Kurta with Trousers",Anouk,4.8,4,2099,734,"XS,S,M,L,XL,XXL",kurta-sets/anouk/anouk-women-blue-kurta-with-yarn-dyed-trousers/15427372/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15427372/2022/2/21/9cd688ab-b11d-4721-9e7f-6effc3dbb5501645444433919-Anouk-Women-Kurta-Sets-281645444433262-1.jpg",kurta-sets,anouk,1365,65
"Pure Cotton T-shirt Dress",H&M,0,0,1299,1299,"XS,S,M,L,XL",dresses/hm/hm-beige-solid-pure-cotton-t-shirt-dress/17941224/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17941224/2022/4/19/e52d62c4-b8ba-4931-a964-477f143a484c1650392370929CottonT-shirtdress1.jpg",dresses,hm,0,0
"Women Cotton Night suit",ETC,3.8,24,2425,699,"S,M,L,XL",night-suits/etc/etc-women-black--orange-pure-cotton-conversational-print-night-suit/17437800/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17437800/2022/3/30/8f470b3d-c1bd-4d12-96c4-447b3d205fdc1648626055773-ETC-Women-Night-suits-4601648626055055-1.jpg",night-suits,etc,1726,71
"Men Striped Track Pants","Sweet Dreams",0,0,1599,1279,"S,M,L,XL,XXL,3XL",track-pants/sweet-dreams/sweet-dreams-men-black-striped-track-pants/18209772/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18209772/2022/6/2/1589966f-d0bb-4722-9c9c-cf124d78e3031654151312471-Sweet-Dreams-Men-Black-Striped-Track-Pants-3801654151311804-1.jpg",track-pants,sweet-dreams,320,20
"Women Kurti with Trousers",itse,0,0,1999,1399,"XS,S,M,L,XL,XXL",kurta-sets/itse/itse-women-black--white-checked-kurti-with-trousers/18080326/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18080326/2022/5/15/5b7f1ded-646c-4afd-ad97-8b6565b4600c1652596465835itseWomenBlackTopwithTrousers1.jpg",kurta-sets,itse,600,30
"Tie and Dye 70s Mini Dress",Athena,3.8,8,2699,1403,"XS,S,M,L,XL,XXL",dresses/athena/athena-women-pretty-pink-tie-and-dye-70s-mini-dress/17650634/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17650634/2022/4/4/435dc998-192c-47a5-80c1-9d2cf55ecda51649054511679-Athena-Red-Tie--dye-dress-with-sweetheart-neck-and-cut-out-d-1.jpg",dresses,athena,1296,48
"Men Cotton Solid Trunks",Jockey,4.5,487,284,284,"S,M,L",trunk/jockey/jockey-men-navy-blue-pure-cotton-solid-trunks-1017-0105-eb/13347030/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13347030/2021/2/9/59be6e66-ffe7-4022-94b9-1fd0be40b3561612856441129-Jockey-Men-Trunk-8481612856439739-1.jpg",trunk,jockey,0,0
"Printed T-shirt Nightdress",Clovia,0,0,1799,719,"S,M,L,XL,XXL,3XL",nightdress/clovia/clovia-red-printed-t-shirt-nightdress/16879520/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16879520/2022/1/19/be555538-27ac-4bde-9691-8a4244448bea1642596307330CloviaWomenRedPrinted1.jpg",nightdress,clovia,1080,60
"Unisex Metal Cat Snapback Cap",Puma,4.4,11,999,499,Onesize,caps/puma/puma-unisex-white-metal-cat-snapback-cap/16420046/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16420046/2022/4/1/2bfb82ef-6aad-4f9c-9471-4e15233d243a1648804016477-Puma-Unisex-White-Snapback-Cap-3561648804016323-1.jpg",caps,puma,500,50
"Men Solid Sweatshirt",Alcis,4.3,17,1999,799,"S,M,L,XL,XXL",sweatshirts/alcis/alcis-men-grey-melange-solid-sweatshirt/13266702/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13266702/2021/1/14/a43cf992-a2dd-47f8-a3b0-df3a75654c781610615938262-Alcis-Men-Grey-Melange-Solid-Outdoor-Sweatshirt-282161061593-1.jpg",sweatshirts,alcis,1200,60
"Men Solid Joggers","Tommy Hilfiger",4,5,4999,3999,"XS,S,M,L,XL",track-pants/tommy-hilfiger/tommy-hilfiger-men-navy-blue-solid-scanton-dobby--joggers/16362266/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16362266/2022/1/6/f99542bb-d47d-4fe4-82f8-3d8f078424861641449355529-Tommy-Hilfiger-Men-Trousers-9991641449354903-1.jpg",track-pants,tommy-hilfiger,1000,20
"Women Skinny Fit Jeans",Roadster,4.2,218,1899,1044,"26,28,30,32,34,36",jeans/roadster/roadster-women-blue-skinny-fit-mid-rise-clean-look-stretchable-jeans/11930964/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11930964/2020/8/4/00142c85-4958-4853-810e-3e250ceec7591596522503730-Roadster-Women-Jeans-8501596522501175-1.jpg",jeans,roadster,855,45
"Woman Black Maxi Dress","Women Touch",4.2,62,1599,959,"S,M,L,XL,XXL",dresses/women-touch/women-touch-woman-black-ethnic-motifs-maxi-dress/16897894/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16897894/2022/1/21/3d59a678-6eec-4f0b-b554-9958ad3b75d91642760626047Kurtas1.jpg",dresses,women-touch,640,40
"Men Low-Rise Jeans","Kook N Keech",3.7,7,2199,989,"28,30,32,34,36,38",jeans/kook-n-keech/kook-n-keech-men-beige-low-rise-stretchable-jeans/14931900/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14931900/2022/4/18/94c8fa23-db33-4697-8a86-05c181f84fce1650268697222-Kook-N-Keech-Men-Beige-Low-Rise-Stretchable-Jeans-3181650268-1.jpg",jeans,kook-n-keech,1210,55
"Men Slim Regular Shorts",HIGHLANDER,3.7,31,1199,455,"30,32,34,36",shorts/highlander/highlander-men-black--white-colourblocked-slim-fit-mid-rise-regular-shorts/14950380/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14950380/2021/7/27/696a263f-f701-4800-9854-204503f90cdb1627380014881HIGHLANDERMenBlackColourblockedStripedSlimFitHigh-RiseRegula1.jpg",shorts,highlander,744,62
"Anarkali Kurta with Dupatta",Ahalyaa,3.5,692,4019,1768,"S,M,L,XL,XXL",kurtas/ahalyaa/ahalyaa-beige--off-white-anarkali-kurta-with-dupatta/2105727/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2105727/2017/9/8/11504853603384-Ahalyaa-Women-Kurta-Sets-551504853603208-1.jpg",kurtas,ahalyaa,2251,56
"Men Solid Henley Neck T-shirt","United Colors of Benetton",0,0,1449,1014,"S,M,L,XL",tshirts/united-colors-of-benetton/united-colors-of-benetton-men-navy-blue-solid-henley-neck-t-shirt/17565184/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17565184/2022/4/27/60983185-0f1b-4248-9b1c-c013bcba0f3d1651050154549-United-Colors-of-Benetton-Men-Tshirts-2201651050153942-1.jpg",tshirts,united-colors-of-benetton,435,30
"Women Solid Styled Back Top","FOREVER 21",0,0,1399,1189,"XS,S,M,L,XL",tops/forever-21/forever-21-women-soft-pink-solid-bishop-sleeves-styled-back-crop-top/18068650/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18068650/2022/5/11/c913ec56-58f0-4128-936f-c999aced7ff31652270324044-FOREVER-21-Women-Soft-Pink-Solid-Bishop-Sleeves-Styled-Back--1.jpg",tops,forever-21,210,15
"Floral Ruffled Dress","DODO & MOA",0,0,2990,1076,"S,M,L,XL",dresses/dodo--moa/dodo--moa-gorgeous-green-floral-ruffled-dress/16588272/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16588272/2022/1/31/391855a8-b437-4568-ae82-93e78afb16261643605449479-DODO--MOA-Women-Dresses-7421643605448664-1.jpg",dresses,dodo--moa,1914,64
"Sheath Dress","Tokyo Talkies",0,0,1149,643,"S,M,L,XL",dresses/tokyo-talkies/tokyo-talkies-green-sheath-dress/17981356/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17981356/2022/4/22/01c0ef9d-a5a4-4200-ba24-f92b64f693f61650572317860TokyoTalkiesGreenSheathDress6.jpg",dresses,tokyo-talkies,506,44
"Polka Dot Print Sheath Dress","ANVI Be Yourself",4.8,4,1999,999,"XS,S,M,L,XL,XXL",dresses/anvi-be-yourself/anvi-be-yourself-black--white-polka-dot-print-sheath-mini-dress/18238594/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18238594/2022/5/30/31a473a4-bc2b-476e-839f-6975e6d9b94d1653885817863-ANVI-Be-Yourself-Women-Dresses-2471653885817421-1.jpg",dresses,anvi-be-yourself,1000,50
"Women Ethnic A-Line Maxi Dress",Biba,4.6,5,3999,3399,"S,M,L,XL,XXL,3XL",dresses/biba/biba-women-blue--gold-toned-ethnic-motifs-printed-a-line-maxi-dress/17952150/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17952150/2022/5/18/7231dcac-5cd1-4317-8f18-f04a109fece31652853578222-Biba-Blue--Gold-Toned-Floral-Ethnic-A-Line-Maxi-Dress-743165-1.jpg",dresses,biba,600,15
"Women Self Design Sliders","Carlton London sports",4.1,101,1499,494,"UK3,UK4,UK5,UK6,UK7,UK8",flip-flops/carlton-london-sports/carlton-london-sports-women-tan-self-design-sliders/15910258/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15910258/2021/10/23/2fdd1157-51f2-4029-b297-dcc76b9906881634983972506CarltonLondonsportsWomenTanSolid1.jpg",flip-flops,carlton-london-sports,1005,67
"Solid Top","STREET 9",4.2,13,1199,455,"XS,S,M,L",tops/street-9/street-9-women-pretty-pink-solid-top/17300486/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17300486/2022/2/25/b5b0c99b-2303-4a2e-845b-8cca8bcafaf11645808710586STREET9PinkTop1.jpg",tops,street-9,744,62
"Floral Dress","CODE by Lifestyle",0,0,1199,1199,"XS,S,M,L,XL",dresses/code-by-lifestyle/code-by-lifestyle-brown-floral-dress/18318882/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18318882/2022/5/18/cf1215b7-28c2-411c-8294-db37026793b01652878986869CODEbyLifestyleBrownFloralDress1.jpg",dresses,code-by-lifestyle,0,0
"Men Running Shoes",Campus,0,0,2499,2449,"UK6,UK7,UK8,UK9,UK10",sports-shoes/campus/campus-men-black-mesh-running-shoes/18043662/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18043662/2022/4/26/7e1739eb-0b70-43c6-bb58-e3f5457796881650976311509CampusMenBlackSportsShoes1.jpg",sports-shoes,campus,50,2
"Women Pink Regular Fit Joggers","Mast & Harbour",4.1,33,1499,599,"XS,S,M,L,XL",track-pants/mast--harbour/mast--harbour-women-pink-solid-regular-fit-joggers/15965250/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15965250/2021/12/16/11fd2894-0e01-44a1-b46f-91b26c2f482a1639634434920-Mast--Harbour-Women-Track-Pants-4711639634434319-1.jpg",track-pants,mast--harbour,900,60
"Men Solid Mid-Top Flat Boots",Roadster,4.2,26,3499,1574,"UK6,UK7,UK8,UK9,UK10,UK11",casual-shoes/roadster/roadster-men-charcoal-grey-solid-mid-top-flat-boots/15470190/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15470190/2021/11/12/50bdccfa-c79e-4483-bb5b-f9200a895dec1636698822639-Roadster-Men-Charcoal-Flat-Boots-9001636698822063-1.jpg",casual-shoes,roadster,1925,55
"Men Cotton Solid T-shirt",Roadster,4.1,126,1399,839,"S,M,L,XL",tshirts/roadster/the-roadster-lifestyle-co-men-mustard-yellow-pure-cotton-solid-polo-collar-t-shirt/13620658/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13620658/2021/4/28/64334a71-4bae-4790-b9d8-8b63b0ee75bf1619586599402TshirtsMetronautMenTshirtsRoadsterMenTshirtsRoadsterMenTopsR1.jpg",tshirts,roadster,560,40
"Women Checked Flared Trousers",MANGO,0,0,3390,3390,"26,28,30,32,34,36",trousers/mango/mango-women-lavender--white-checked-flared-trousers/17808438/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17808438/2022/5/23/c5ac6337-252c-4dd3-ae27-76e5bf2eef811653311951700-MANGO-Women-Trousers-9301653311951423-1.jpg",trousers,mango,0,0
"A-Line Mini Dress","Marks & Spencer",4.5,11,4499,3374,"XS,S,M,L,XL,XXL,3XL",dresses/marks--spencer/marks--spencer-navy-blue--grey-a-line-mini-dress/17121146/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17121146/2022/2/21/57e27089-20d6-4673-99b6-d61e221cdb7b1645443997502ScarvesMarksSpencerWomenScarvesMarksSpencerWomenScarvesMarks1.jpg",dresses,marks--spencer,1125,25
"Girls 5-Pack Cotton Leggings",H&M,4.8,5,1999,1999,"18-24M,2-3Y,3-4Y,4-5Y,5-6Y,6-7Y,7-8Y,8-9Y,9-10Y",leggings/hm/hm-girls-5-pack-three-fourth-length-cotton-leggings/17155326/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17155326/2022/2/15/bb5b2839-6fdb-4dde-a4a0-77fa8a80b33016448974099815-packcottonleggings1.jpg",leggings,hm,0,0
"Men Self-Design Single-Breasted Casual Blazer",Parx,0,0,4999,2249,"36,38,40,42,44",blazers/parx/parx-men-blue-self-design-single-breasted-casual-blazer/17369338/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17369338/2022/3/3/74e09135-1aad-4c9d-a15c-88ce48d0be6c1646289869519Blazers1.jpg",blazers,parx,2750,55
"Men Training Track Pants","HRX by Hrithik Roshan",4,30,3899,2534,"S,M,L,XL,XXL",track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-training-men-pewter-rapid-dry-brand-carrier-track-pants/15310546/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15310546/2022/1/19/1d7a6428-63f0-4dab-a806-6667a41a17f61642574883753-HRX-By-Hrithik-Roshan-Training-Men-pewter-Rapid-Dry-Brand-Ca-1.jpg",track-pants,hrx-by-hrithik-roshan,1365,35
"Slim Fit Casual Shirt","Louis Philippe Sport",0,0,2549,2166,"44,46,48",shirts/louis-philippe-sport/louis-philippe-sport-men-blue-slim-fit-printed-casual-shirt/18506150/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18506150/2022/5/30/1720eac3-ee0a-4932-9848-6443a518d2411653900336818LouisPhilippeBlueShirt1.jpg",shirts,louis-philippe-sport,383,15
"Men Slim Fit Trousers","Peter England",0,0,1999,1999,"30,32,34,36,38",trousers/peter-england/peter-england-men-navy-blue-checked-slim-fit-trousers/18466040/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18466040/2022/5/28/dfd88fcb-393e-4876-a8a4-f86be4c051d61653719993380MenNavyFormalTrousers1.jpg",trousers,peter-england,0,0
"Fit and Flare Dress",Emmyrobe,4.4,31,3799,1499,"XS,S,M,L,XL,XXL,3XL",dresses/emmyrobe/emmyrobe-green-fit-and-flare-dress/15570076/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15570076/2022/1/31/ec201d71-cbb1-49d5-a8fb-1031155c45a71643613003798-Emmyrobe-Green-Fit-and-Flare-Dress-901643613003428-1.jpg",dresses,emmyrobe,2300,60
"Lightly Padded  T Shirt Bra","Rosaline by Zivame",0,0,749,299,"32B,32C,32D,34B,34C,34D,36B,36C,36D,38B,38C,38D",bra/rosaline-by-zivame/rosaline-by-zivame-yellow--black-printed-lightly-padded-t-shirt-bra/17786570/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17786570/2022/4/6/176b210c-ecb9-4090-b6d7-cc2c0495e4161649264418647RosalinebyZivameWomenYellowBra1.jpg",bra,rosaline-by-zivame,450,60
"Printed Detail Cotton  Pure Cotton T-shirt","Mast & Harbour",4,109,699,349,"S,M,L,XL",tshirts/mast--harbour/mast--harbour-men-olive-green--white-printed-detail-round-neck-pure-cotton-t-shirt/13345306/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13345306/2021/2/25/9d3b516c-92ce-466e-b5f2-c6f0ed0d7c5f1614248060087-Mast--Harbour-Men-Olive-Green-Solid-Round-Neck-T-shirt-50716-1.jpg",tshirts,mast--harbour,350,50
"Women Skinny Fit Crop Jeans","all about you",4.1,18,2399,1079,"26,28,30,32,34",jeans/all-about-you/all-about-you-women-black-skinny-fit-stretchable-crop-jeans/14742590/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14742590/2021/11/12/9dccec8b-3ab1-4aef-a24e-26bf1ae8bbb31636709362378-all-about-you-Women-Jeans-1831636709361843-2.jpg",jeans,all-about-you,1320,55
"Girls Cotton Kurta & Palazzos",Biba,4.2,29,1799,1799,"4-5Y,6-7Y,8-9Y,10-11Y,12-13Y,14-15Y",kurta-sets/biba/biba-girls-maroon-printed-tiered-pure-cotton-kurta-with-palazzos/17157736/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17157736/2022/3/25/481a4dc3-b68f-471a-9b33-49725678fcb31648208386046-Biba-Girls-Maroon--Printed-Tiered-Pure-Cotton-Kurta-with-Pal-1.jpg",kurta-sets,biba,0,0
"Men Skinny Fit Jeans","Peter England Casuals",0,0,1799,1799,"28,30,32,34,36,38",jeans/peter-england-casuals/peter-england-casuals-men-blue-skinny-fit-mid-rise-stretchable-jeans/18309462/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18309462/2022/6/6/d8c3599e-8607-4771-b6ee-fc16a1d605221654499665313-Peter-England-Casuals-Men-Blue-Skinny-Fit-Mid-Rise-Stretchab-1.jpg",jeans,peter-england-casuals,0,0
"Embellished Stiletto Heels",Shezone,3.6,19,1499,1349,"EURO35,EURO36,EURO37,EURO38,EURO39,EURO40,EURO41",heels/shezone/shezone-grey-embellished-stiletto-heels-/17317022/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17317022/2022/2/28/f103be4a-190e-4d42-b05c-06d8152ae9191646053586741ShezoneGreyStilettoPumps1.jpg",heels,shezone,150,10
"Hairfall Control Hair Care Kit","Just Herbs",0,0,495,445,Pack,hair-care-kit/just-herbs/just-herbs-black-onion-seed--castor-hairfall-control-hair-care-kit/18625248/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18625248/2022/6/4/83771d62-002a-4048-ba01-ac18b557677c1654346483268HairCareKit1.jpg",hair-care-kit,just-herbs,50,10
"Women Churidar Leggings",plusS,4.6,263,850,807,"3XL,4XL,5XL,6XL,7XL,8XL",leggings/pluss/pluss-black-churidar-leggings/1432584/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1432584/2016/7/14/11468493034770-plusS-Women-Leggings-2021468493034032-1.jpg",leggings,pluss,43,5
"Men Slip-On Sneakers",AfroJack,3.8,2300,3495,749,"UK6,UK7,UK8,UK9,UK10",casual-shoes/afrojack/afrojack-men-grey-slip-on-sneakers/11247178/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11247178/2022/1/10/a44788f2-c10f-4e2e-b08e-8607305ae47f1641789431787AfroJackMenGreySlip-OnSneakers1.jpg",casual-shoes,afrojack,2746,78
"Women Embroidered Crop Top","Tokyo Talkies",4.3,500,1049,576,"S,M,L,XL",tops/tokyo-talkies/tokyo-talkies-women-yellow-embroidered-crop-top/12289130/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/8/18/9469ee8c-0bdd-4d47-a235-ed5c8d31d1801597703225531-1.jpg",tops,tokyo-talkies,473,45
"Men Printed Polo Collar T-shirt","Louis Philippe",0,0,2499,2499,"M,L,XL,XXL,3XL",tshirts/louis-philippe/louis-philippe-men-green--blue-printed-polo-collar-t-shirt/18218092/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18218092/2022/5/19/378c2db9-9794-4885-8049-6eddc39088ff1652962195529-Louis-Philippe-Men-Tshirts-7911652962195012-1.jpg",tshirts,louis-philippe,0,0
"Solid Round Neck T-shirt",Roadster,4.2,228,999,349,"S,M,L,XL",tshirts/roadster/roadster-men-grey-melange-solid-round-neck-t-shirt/11545050/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11545050/2020/10/7/91d35226-bd64-4332-ae01-06d9a149fe6a1602066238579-Roadster-Men-Tshirts-3521602066237115-1.jpg",tshirts,roadster,650,65
"Women Printed",Kryptic,4.2,67,999,549,"28,30,32,34,36",capris/kryptic/kryptic-women-black-printed/14256506/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/5/5/c58c1173-9c04-415a-8656-71afe337e95b1620236895066-1.jpg",capris,kryptic,450,45
